"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
490034aa-8ccd-481b-93a3-b1528a32b54a,"#N/A",a2606e38-9bac-4535-8b2a-b91630c172a8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
4907c60b-4846-429d-97bf-229563925894,"#N/A",a755e211-b86e-4f88-8d4d-0babf6ddb792,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",875.0,875.0,"#N/A"
490f086b-99b1-4962-ae61-10951939af31,"#N/A",8db89a23-230c-477c-b0c4-0962ee06570f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
49130a44-c6dd-4a33-8b6d-b10cf6d09a6e,"#N/A",d12f51b0-e5fa-49f6-89a0-54fce78fa40e,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
49285871-254a-4a75-be84-640f12838e1f,"#N/A",258f7ffc-7298-4ed3-858d-7f3df02d12fe,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
4932d59e-aa4d-432b-8b68-415606693613,"#N/A",8461e2aa-d1e6-4aca-8b7e-3a01b2a3069f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
4938b195-9e68-479a-9a2b-2d33e8cf0fff,"#N/A",9eea76a3-80a7-4598-b5d5-fec847b4aeb9,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
494c7b3b-105b-4e06-a259-d6dd897b0910,"#N/A",eed6fd6b-1630-4e57-a095-f33d7d8472c0,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
4951ad85-f39d-4fd3-9f58-746030e8225c,"#N/A",b1758924-6fc0-4a38-8857-533c8245f680,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
4972b51a-8f85-46cf-ad53-ececa36d2786,"#N/A",0803140a-2afc-4d7a-9639-c9df8e9e7c94,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
499321ad-9b1f-4868-bc34-9cb9cd0947a3,"#N/A",022f0cf9-7495-450d-939f-1c4a1e03e536,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
49ac215a-8a7d-4ee4-ae9c-318c4c5a4f90,"#N/A",7cbd04b6-41df-4694-b8ab-b91ef040d973,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
49c10937-07da-42e1-bc8c-7c1c87678ebf,"#N/A",bff59b38-e288-403f-acb3-32cc8b7adcdc,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
49c1987d-236a-404c-b637-d8119609a9a6,"#N/A",24219b7d-187c-413a-9b39-b9dd00289e95,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
49d96288-8c43-431a-9c1e-cc99a1f3f3bd,"#N/A",500c3d99-3673-4835-93e0-77223d2a34c9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
49de2a97-4023-477b-9839-a19d136ecfc8,"#N/A",45185d5a-f780-48d9-9c69-7881d6d1af7a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
4a143e9e-f16e-4d48-b295-2c1150e3e29b,"#N/A",1dc4cd2b-73a3-427f-844d-b0cd88f6363a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
4a2c2054-2505-4064-8e9b-0672f0e35476,"#N/A",9471ddbc-0302-43ee-abc3-f93413c32cda,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
4a302b97-debb-4fce-9e79-28d947d7793f,"#N/A",e8bb97ed-e7ae-4cb0-8227-1df6d754b713,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
4a381874-241b-46f9-8664-dc9a9be0ead9,"#N/A",fd049c0e-e9f5-43ca-914a-e62fc7508b6c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
4a4c1a90-530a-4c3d-9a35-93be0bb2cea5,"#N/A",10eb6e96-d2ea-4bae-9209-6ea1f74b2597,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
4a55ab34-f59f-4770-851e-cb002cf4f3e7,"#N/A",b1758924-6fc0-4a38-8857-533c8245f680,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4a61c248-3d57-4d80-9330-aae7822642ec,"#N/A",a071a96c-f98e-468a-b271-7dcfd01b87d8,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4a700c0b-7942-406e-9748-be6e756c897d,"#N/A",73670f5c-835b-4622-9cc8-f39d9a5e4481,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
4a8d19b4-c4fc-4229-9233-e5cbb33d40a3,"#N/A",bff8b9d0-1c16-4692-8e79-fd867b3c2353,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
4a9f049a-5274-495c-bbb1-facf3a637768,"#N/A",65de1b17-2baa-457b-9665-a1f99fd22d18,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
4abe9504-8954-4961-a1a8-51e7362dc561,"#N/A",4aa250e3-b7a7-4445-b188-f1f843636ae0,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
4ac1a905-65c8-4ea9-a1ac-2a9ee774e3ad,"#N/A",56d06e9a-48c6-4073-bc4a-9ee01c2c8364,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
4ac690be-56ca-4942-8e90-4386e4ee3bc8,"#N/A",aa9e5427-2024-4c7c-a24f-1d68781189e6,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4ae374c4-89bd-4e44-a964-5e67b05c8667,"#N/A",f817077b-fc04-4085-b23f-5ec45f5454a8,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
4afbf8aa-4511-4390-a3b4-b9517e1a61e4,"#N/A",f713dc0e-778b-49fb-87bc-cd3bf42a165e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
4b28fd0c-435e-4ab0-a23d-a8dd9e857a05,"#N/A",62ea4506-f679-4589-822e-f3a827cf9db0,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
4b3cb8d6-e24e-47c7-a0b9-fd03bed8149d,"#N/A",fdc8c108-d805-4526-afc4-685fbd4c4369,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
4b70d22a-43e0-467e-9a06-dadf6f2378c8,"#N/A",4625e4ce-182b-4159-a601-1d77ef2f8215,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4b757726-5799-4adf-8939-3ee6781372cb,"#N/A",23cf3ded-79b1-4462-91a9-b99c1aa01d86,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
4ba926d0-e68d-4e6a-a059-229b8b2928df,"#N/A",e46910de-0b4a-4752-b2aa-fec63ad07356,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4baa82b6-94d6-4d69-84c4-285d17bfd276,"#N/A",62d0a10e-cf87-49cd-8a9d-8c7b6b9f527d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
4baff3b4-82ab-4f6f-b812-59103600d70e,"#N/A",1113b8d1-b853-4425-90dd-b77c044acf1e,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4bb3a2b7-06d2-47af-b16a-3cdcb28b3ad7,"#N/A",7871ca0a-7013-4e9c-9363-191b1bc72765,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
4bb96b63-99fa-4a69-9975-4b1192476ef2,"#N/A",c6fd4f4c-e9e6-433a-ad58-d43937745d50,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
4bc3bdca-1a83-4994-b530-b3741588a565,"#N/A",89694481-72b5-4247-a42c-83056a920217,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
4bc759c0-1268-4829-8f07-440bcd6325fe,"#N/A",02bc0568-2724-4cff-916f-abc8363efc9a,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4bcba8ca-8325-4f23-a834-600f0c574606,"#N/A",d7a1c561-1f9f-4145-b697-a402bd6ea72f,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
4bd238aa-3caa-4776-b387-85dceee22fa3,"#N/A",af21a0ef-dc7f-4bdc-98fa-05878bba8adb,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
4bdfb3f6-28d0-423b-bf3d-bc08f1d48493,"#N/A",67806186-b586-4edf-a5a8-753dd3270de4,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
4beab8b9-837f-4e2e-84d4-35d22bba0fe1,"#N/A",69984072-9acb-4950-8209-2659ae53af79,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4bee687b-dcd4-4859-bd51-09f111f70445,"#N/A",81bedf76-a648-43e8-b101-cd41b47effae,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
4bf56a4e-5620-4047-9dac-e0ccf4f3b099,"#N/A",022f0cf9-7495-450d-939f-1c4a1e03e536,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4bfe5a63-4ab6-418b-a677-bffa7c09f7ca,"#N/A",4a26c360-3bd6-484a-bf7c-3b72ca89e6e2,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
4c1c363d-7ae8-493c-a479-bd592d0ba019,"#N/A",ca631331-fae9-4add-bdcf-a7870d222a6c,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4c265418-bfdf-485d-8ced-181c84515134,"#N/A",578d7765-0033-48e1-8484-36bce3b86316,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
4c321d11-198a-42c8-8c71-681bd5a1489f,"#N/A",86fddb70-8121-47ba-bada-b982146f30e6,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
4c55df49-1169-4b11-93b8-36bb9c47ee8b,"#N/A",c3db7162-4094-4424-9819-6015ad07ca88,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
4c59363d-a7b5-4948-a46e-9b4ba9a43997,"#N/A",db102bb4-9445-409c-af5a-252517eb7dd1,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
4c63c9b9-eb4b-4120-a09a-3bc0c7c21693,"#N/A",2653fa07-bf5e-403e-ab38-530d7920c155,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
4c6762b3-db0c-4fcd-a922-d93965a3e050,"#N/A",f843a883-8942-4e35-8cb3-4caa63738d24,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
4c9eb44f-a35c-4266-b63f-c580542da636,"#N/A",c5e05576-328f-4c4f-b993-39da87de7c6c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
4ca8f9ce-2a27-4f90-8b37-5d4f86b85b15,"#N/A",b86405e5-34fa-406d-8797-2d1a5e685a06,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
4cb3810b-1f62-483f-937e-35a7b7b67c59,"#N/A",e2b3f8b7-dcef-4ae6-a2d0-373353d0058f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
4cd2c4fa-8432-4ee8-8ec0-fa87a18aa79d,"#N/A",df0bbe96-50e0-4d81-840b-05b829e09ff9,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
4cd9f676-a548-49da-8cf5-c065f7189652,"#N/A",cad182c9-085e-405f-9b92-56ccf1ab8d8b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
4ce13df5-8f33-414c-9efe-3165cdfd90a6,"#N/A",4549ef1b-681e-41b9-aaa1-646a5532dd0b,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
4ce24a5d-8309-47a2-a954-0b58663001d7,"#N/A",10eb6e96-d2ea-4bae-9209-6ea1f74b2597,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
4ce2a8b8-ca2c-43f6-987d-d24c36d47923,"#N/A",a071a96c-f98e-468a-b271-7dcfd01b87d8,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
4ce7c882-91da-4cea-b0dc-241417ae1a4f,"#N/A",f42c9b11-9a27-4d6f-80c9-c2a9d7bc497d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
4d14c071-6ca9-4463-b38f-9aa3be9ec025,"#N/A",49dfd029-51fd-45ed-bac7-0d79f6a2d3a9,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4d22ecb3-3627-4b30-84b5-c5ba6a59d661,"#N/A",eed6fd6b-1630-4e57-a095-f33d7d8472c0,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
4d272ba1-e0bc-4028-91db-9f7782ed6254,"#N/A",a7d0d60c-90fc-4d42-8ca6-ea8e30bdef3e,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4d36bdc4-2e6a-4fd8-94da-d33dd5884e57,"#N/A",c31d82ad-fe1d-4f95-aa99-1acebcbc30df,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
4d416171-1c00-431a-b8d3-eaf57645d9a9,"#N/A",d2e659e1-c460-4213-8dd9-6f5a267a306e,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
4d4e9c4a-458a-4c4e-a060-3be465fd7527,"#N/A",06e152fc-fff0-4008-8d9e-d7f2a38146ad,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
4d56f9de-537b-4572-8eb6-8632c73cad33,"#N/A",572e1925-2bfc-4835-bea0-f6f71ef8b5ce,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4d692817-e829-409e-b6f4-442cf212e818,"#N/A",635c2064-cb2d-4644-932f-1c0d832a218e,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4d6dbd80-4e64-45f9-aadd-d3f87155e050,"#N/A",86093ad9-e6a3-46b9-a0e2-14de234e1da4,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
4d79973a-48a8-4e91-ac56-5e6405e402b2,"#N/A",55265091-4295-4547-a942-fcdc514ded83,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4da3c47d-8e82-42aa-bb26-c0936052d325,"#N/A",0700901a-0020-487e-bf04-c531acc6c420,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
4dca5dea-f7da-4fdf-8af0-8f6ca5b9871d,"#N/A",6ce11702-c2fd-41af-a20c-e9197f191ceb,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
4de18fcb-8e67-4ab0-9421-925aab19f2d9,"#N/A",59f933bf-e325-46e5-87af-4faaaf0ab478,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
4de2d20f-a574-4b3b-8e78-08850cf06b27,"#N/A",1a2a7ead-230c-48a5-871f-7b9489fefae6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2900.0,580.0,"#N/A"
4de8eb3a-ff20-49f8-bb6d-754ac4857938,"#N/A",15edeff4-84f8-4d93-a2df-003e1a6136f4,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4dfd4585-f665-485f-9820-71e092d834c8,"#N/A",578d7765-0033-48e1-8484-36bce3b86316,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
4e2f6170-f590-4feb-8587-0fa8e6033e07,"#N/A",adaa45e9-af5a-4081-931c-3a8974d0850b,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
4e3db9ef-cbb9-4816-9eda-e199c1a35841,"#N/A",1eefb48a-6056-470e-b9b8-d1a9db82b413,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
4e48413b-2ba3-4d5c-a94f-f629d814aade,"#N/A",e053f462-ec18-432f-afdf-f0adef979bbf,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
4e4a08c5-459e-4517-bfff-4eb325d773da,"#N/A",1d6753af-a6c0-43d7-ae1a-bd642584724b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
4e4c29a5-bea8-4bda-bd7b-e65d83c5f8cf,"#N/A",1116f520-fc79-4635-97dd-7a73aabb2cae,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
4e6647ad-acdc-461a-a5e9-a71973682e37,"#N/A",94365563-3165-4fa1-a44e-ff5773c74b07,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
4e854af0-f464-47ab-8f7c-4ad9b9478809,"#N/A",3d7a1e67-992d-475f-b8f1-054f8db2306c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
4e8aae30-e725-4398-8db2-7a1c51232f40,"#N/A",b35e6a61-2085-4a90-8c4c-c1f671a8fab6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
4ea9536d-7f5b-4262-9fd9-4a3f87acab55,"#N/A",3d803e98-e4e4-4ab5-b537-9f310f77714a,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
4ed69219-469b-48a4-a87b-b5cfc13dd4a8,"#N/A",4735b028-5a0a-42d7-9e36-49b9cbb3a7ac,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4ee14369-0140-4811-8494-f15e0f4b6547,"#N/A",2319639e-2ec4-43b0-9183-978e7370bf8b,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
4efa1fbb-5c89-418a-8fdc-acbb944eb9db,"#N/A",bd18abc6-5ae4-4005-8585-e8d0b0d7748e,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4efd4d8c-3622-45ea-b1e3-a27e54ee4a95,"#N/A",3c34d83a-da9b-4d25-bf51-a99573d488cf,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
4f086c5b-b7f6-45b7-91ef-3385c552b302,"#N/A",7a1d8d76-9dea-466e-b3f3-94003087f9f8,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
4f10596a-f08a-4c2b-b740-263c686b0719,"#N/A",f016482f-ff5c-4152-8d28-2f697dae0b23,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4f3eae78-6f57-4f0b-96e7-f744f322b9e6,"#N/A",c27151b2-7b98-478d-ba14-126b851cb1c7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
4f480164-a7bd-4c62-b2db-c0f4bc2dc570,"#N/A",af8f5e88-5502-4317-8224-374714535ab4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
4f4b5649-4355-41b7-a963-2186a75f3058,"#N/A",76021457-5ec7-4947-8a34-66bb8dee0081,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
4f4d9a30-c0dd-4cc2-ae24-ae8535becaef,"#N/A",0142d647-26bd-4ed2-bcac-63661b1bc5d5,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
4f4f85ad-f881-4f8a-b250-68d17d00398d,"#N/A",630d2a86-7377-40a8-aa14-f0aa6d39ad95,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4f6f15a0-9420-4a16-bc42-624e5ec84261,"#N/A",cb873a47-9845-4adb-8440-96940b5506ed,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
4f8b5a51-4cca-4477-bf85-733d6f1e8061,"#N/A",49f47463-5a02-44ad-a4fa-ca584dc25187,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
4fa90260-23c9-4b11-850d-5e81ee4a52b7,"#N/A",0803140a-2afc-4d7a-9639-c9df8e9e7c94,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
4fae34b7-b8e0-4ded-bd64-f1a28e33e503,"#N/A",3cb721c0-3420-4448-8865-46b19be5bd8f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
4fb78feb-f721-49ef-9b06-d0c56da2b171,"#N/A",fa8436ec-4ac2-4d7e-a8a2-242cbc37e1f2,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
4fd55828-95e8-4f4b-bc91-6cecc870961f,"#N/A",a8fbd5a5-5d8d-4cbf-8aaf-c5b646c69985,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
4fdb7b93-604e-4985-8d29-e72c53ddc9e4,"#N/A",dad60b23-be64-49e9-99f9-aeb9dcde97cb,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
4ff10ec5-d7ec-4428-ad45-3ae8e4d8b123,"#N/A",635c2064-cb2d-4644-932f-1c0d832a218e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
4ff2fc45-1111-4445-b182-7951f823bd8c,"#N/A",dff50dcd-f957-498f-92c3-e4181988983c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
5016e421-d75a-4424-ade6-6dd07e3bf466,"#N/A",58935ca8-3f8d-4f14-95ff-cb4d6012d91d,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
5045f0ab-b667-49c9-8b65-5e4af678f4ad,"#N/A",c890712d-47d6-4d23-8fdb-bfc6aa7812d1,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
50512abd-6337-456f-81fe-5064f93b3af6,"#N/A",b58e0531-f29a-4254-b187-197b3ca6a21a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
507bf9e5-e1a7-4b7b-b429-570ac382b167,"#N/A",0fa8abff-e705-4c82-8468-2774fd0be986,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
5088ed5d-19d6-43e6-b2d1-b5639878c1d4,"#N/A",42411c34-c6c3-4354-8d48-4725ac346eaf,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
508ca280-e99b-42d6-a082-8dc2bf5d0ef4,"#N/A",d90f524a-24a6-4d10-b1ce-09ffcee26738,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
50a3aaad-215c-42af-809b-98a3ea992de0,"#N/A",6d6e4b2f-3201-4dbb-aaf8-9b63c42a2a60,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
50af255a-09b4-48fe-9db3-26e4b04126e4,"#N/A",a86f140f-ad73-4d0f-bc63-a2f85542c8f3,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
50bfc604-eb29-4ac5-ae3b-fe2cc8b304d6,"#N/A",f43a7d62-571b-48fc-8549-53170c262414,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
50cb130a-8d8a-430a-8920-9612236ca4fb,"#N/A",81faab31-a039-4a9b-99d2-40f6429415df,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
50d7338f-4570-40fd-9eea-3529dfecb93c,"#N/A",57711b5e-a086-4147-9524-80622a47ed72,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
50d83591-236f-4d36-b362-b4ea7f3a3d0f,"#N/A",65bbe934-48cf-4a7d-a55c-989411e2d55c,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
50e1c2fa-116f-49d2-b968-2314e6623954,"#N/A",cfa9d043-7471-4522-b398-922f0e89cd38,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
50e88e77-80d1-4212-88da-3a0d8fba5610,"#N/A",48f3eb26-9747-4555-bcf1-95354642440d,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
50e89f99-2da3-4913-84ed-23a617742d85,"#N/A",bdf3d047-63a0-472e-839c-4a389987b513,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
511d7e41-95f6-48f1-a4da-b1ae6325d6b4,"#N/A",c330540c-d570-474e-97f7-3a27facf9841,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
5139800a-4683-4021-bcf6-62b29e21ccc9,"#N/A",9e972477-58d0-456d-bb84-fbadf70db9db,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
51547652-cacd-4f29-b35d-342b746ddb5c,"#N/A",117588ef-0f95-4b3e-9648-f212d2821f9d,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
51594450-a55a-48ad-9f12-2dfcb099c292,"#N/A",5e8fdaa6-8ec9-4f1e-b2ae-a0432cf0852d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
516ab751-8f47-4b6b-812a-532e9c3bafb9,"#N/A",65de1b17-2baa-457b-9665-a1f99fd22d18,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
